K,normalized_K,inverse_K,alpha,seed
109,8.4671157459015,0.0008082548969411847,0.3,604
28,2.175038907204055,0.07500839969118409,0.3,605
36,2.796478594976642,0.03245600052926631,0.3,606
26,2.0196789852609083,0.09602673833340399,0.3,607
110,8.544795706873073,0.0007840210452378777,0.3,608
99,7.690316136185766,0.0011139166333402168,0.3,609
70,5.437597268010137,0.0035370663311991035,0.3,610
63,4.893837541209123,0.005025371504351538,0.3,611
10,0.7767996097157339,2.3207944168063888,0.3,612
189,14.68151262362737,0.00012905177742009435,0.3,613
95,7.379596292299472,0.0012780798465341003,0.3,614
24,1.8643190633177613,0.12539085545982248,0.3,615
25,1.9419990242893348,0.10943846058730855,0.3,616
183,14.21543285779793,0.00014370317774376262,0.3,617
87,6.758156604526885,0.001713585698648385,0.3,618
60,4.6607976582944035,0.005912881422789758,0.3,619
12,0.9321595316588807,1.2638606260652467,0.3,620
69,5.359917307038564,0.003710846886045888,0.3,621
88,6.835836565498458,0.0016495333374761136,0.3,622
85,6.6027966825837385,0.0018517126151239174,0.3,623
109,8.4671157459015,0.0008082548969411847,0.3,624
53,4.11703793149339,0.008940952184894786,0.3,625
60,4.6607976582944035,0.005912881422789758,0.3,626
48,3.7286381266355226,0.012440348491507163,0.3,627
62,4.81615758023755,0.005300673317789519,0.3,628
15,1.1651994145736009,0.60071130820478,0.3,629
131,10.176074887276114,0.00043792427415697616,0.3,630
19,1.4759192584598944,0.27318572443819455,0.3,631
107,8.311755823958352,0.0008597207562688625,0.3,632
16,1.2428793755451741,0.48443635619146697,0.3,633
105,8.156395902015205,0.0009155294961220824,0.3,634
33,2.563438712061922,0.04337673621641649,0.3,635
135,10.486794731162407,0.0003961479772003406,0.3,636
53,4.11703793149339,0.008940952184894786,0.3,637
20,1.5535992194314678,0.23025196866502406,0.3,638
56,4.35007781440811,0.007441775786014798,0.3,639
44,3.417918282749229,0.016626254195115996,0.3,640
94,7.301916331327899,0.00132396699571758,0.3,641
75,5.825997072868004,0.002810384833177332,0.3,642
57,4.427757775379683,0.007015422297439552,0.3,643
32,2.4857587510903483,0.048062173839373494,0.3,644
24,1.8643190633177613,0.12539085545982248,0.3,645
118,9.16623539464566,0.000620435510556916,0.3,646
