K,normalized_K,inverse_K,alpha,thetas,weights,seed
69,5.359917307038564,0.003710846886045888,0.3,"[0, 3, 10]","[1, 1, 1]",743
21,1.631279180403041,0.1956916771052247,0.3,[0],[1],744
98,7.612636175214192,0.0011522580529628008,0.3,[3],[1],744
179,13.904713013911637,0.0001546891670991137,0.3,[10],[1],744
163,12.661833638366463,0.00021135441437515178,0.3,"[0, 3, 10]","[1, 1, 1]",744
15,1.1651994145736009,0.60071130820478,0.3,[0],[1],745
70,5.437597268010137,0.0035370663311991035,0.3,[3],[1],745
150,11.651994145736008,0.000278825490038823,0.3,[10],[1],745
21,1.631279180403041,0.1956916771052247,0.3,"[0, 3, 10]","[1, 1, 1]",745
14,1.0875194536020274,0.7560372935188074,0.3,[0],[1],746
136,10.564474692133981,0.0003865214882836551,0.3,[3],[1],746
255,19.808390047751214,4.7552067353832054e-05,0.3,[10],[1],746
255,19.808390047751214,4.7552067353832054e-05,0.3,"[0, 3, 10]","[1, 1, 1]",746
3,0.23303988291472016,128.40023599085825,0.3,[0],[1],747
94,7.301916331327899,0.00132396699571758,0.3,[3],[1],747
180,13.98239297488321,0.00015184307401443334,0.3,[10],[1],747
20,1.5535992194314678,0.23025196866502406,0.3,"[0, 3, 10]","[1, 1, 1]",747
6,0.46607976582944033,12.738916855303339,0.3,[0],[1],748
91,7.068876448413178,0.001475135891446316,0.3,[3],[1],748
214,16.623511647916704,8.529510205625551e-05,0.3,[10],[1],748
2,0.15535992194314677,496.0628287400623,0.3,"[0, 3, 10]","[1, 1, 1]",748
38,2.9518385169197887,0.02710345664724279,0.3,[0],[1],749
78,6.059036955782725,0.0024659711726882933,0.3,[3],[1],749
180,13.98239297488321,0.00015184307401443334,0.3,[10],[1],749
14,1.0875194536020274,0.7560372935188074,0.3,"[0, 3, 10]","[1, 1, 1]",749
18,1.398239297488321,0.32713598609777417,0.3,[0],[1],750
92,7.146556409384752,0.0014223634369061493,0.3,[3],[1],750
205,15.924391999172546,9.84291649835984e-05,0.3,[10],[1],750
13,1.0098394926304541,0.9678888718320209,0.3,"[0, 3, 10]","[1, 1, 1]",750
3,0.23303988291472016,128.40023599085825,0.3,[0],[1],751
108,8.389435784929926,0.0008334716254554429,0.3,[3],[1],751
198,15.380632272371532,0.00011051452722307095,0.3,[10],[1],751
181,14.060072935854784,0.0001490646809113953,0.3,"[0, 3, 10]","[1, 1, 1]",751
12,0.9321595316588807,1.2638606260652467,0.3,[0],[1],752
86,6.680476643555312,0.001780909429985789,0.3,[3],[1],752
176,13.671673130996917,0.00016365443469788736,0.3,[10],[1],752
5,0.38839980485786696,23.39214190570292,0.3,"[0, 3, 10]","[1, 1, 1]",752
1,0.07767996097157338,5000.0,0.3,[0],[1],753
96,7.457276253271045,0.001234238892641842,0.3,[3],[1],753
231,17.944070984433452,6.610942878754394e-05,0.3,[10],[1],753
87,6.758156604526885,0.001713585698648385,0.3,"[0, 3, 10]","[1, 1, 1]",753
4,0.31071984388629353,49.21566601151847,0.3,[0],[1],754
75,5.825997072868004,0.002810384833177332,0.3,[3],[1],754
164,12.739513599338036,0.00020708906987454686,0.3,[10],[1],754
152,11.807354067679155,0.00026678293402167426,0.3,"[0, 3, 10]","[1, 1, 1]",754
26,2.0196789852609083,0.09602673833340399,0.3,[0],[1],755
81,6.292076838697445,0.002174469271128354,0.3,[3],[1],755
198,15.380632272371532,0.00011051452722307095,0.3,[10],[1],755
48,3.7286381266355226,0.012440348491507163,0.3,"[0, 3, 10]","[1, 1, 1]",755
1,0.07767996097157338,5000.0,0.3,[0],[1],756
103,8.001035980072059,0.0009761410768775173,0.3,[3],[1],756
165,12.81719356030961,0.00020293495379613153,0.3,[10],[1],756
170,13.205593365167477,0.00018371315957440575,0.3,"[0, 3, 10]","[1, 1, 1]",756
4,0.31071984388629353,49.21566601151847,0.3,[0],[1],757
73,5.670637150924858,0.0030753447226552714,0.3,[3],[1],757
235,18.254790828319745,6.243246227691323e-05,0.3,[10],[1],757
4,0.31071984388629353,49.21566601151847,0.3,"[0, 3, 10]","[1, 1, 1]",757
30,2.3303988291472018,0.05959811016084131,0.3,[0],[1],758
71,5.51527722898171,0.003373718494643336,0.3,[3],[1],758
167,12.972553482252756,0.00019494634652100366,0.3,[10],[1],758
25,1.9419990242893348,0.10943846058730855,0.3,"[0, 3, 10]","[1, 1, 1]",758
2,0.15535992194314677,496.0628287400623,0.3,[0],[1],759
76,5.903677033839577,0.002689003474612981,0.3,[3],[1],759
187,14.526152701684223,0.00013371023411375455,0.3,[10],[1],759
79,6.136716916754298,0.0023634497153166936,0.3,"[0, 3, 10]","[1, 1, 1]",759
3,0.23303988291472016,128.40023599085825,0.3,[0],[1],760
79,6.136716916754298,0.0023634497153166936,0.3,[3],[1],760
187,14.526152701684223,0.00013371023411375455,0.3,[10],[1],760
2,0.15535992194314677,496.0628287400623,0.3,"[0, 3, 10]","[1, 1, 1]",760
14,1.0875194536020274,0.7560372935188074,0.3,[0],[1],761
106,8.23407586298678,0.0008870548064937096,0.3,[3],[1],761
240,18.643190633177614,5.8201279453946577e-05,0.3,[10],[1],761
108,8.389435784929926,0.0008334716254554429,0.3,"[0, 3, 10]","[1, 1, 1]",761
11,0.8544795706873073,1.689122137575541,0.3,[0],[1],762
75,5.825997072868004,0.002810384833177332,0.3,[3],[1],762
225,17.477991218604014,7.217081516101964e-05,0.3,[10],[1],762
221,17.167271374717718,7.661769671346192e-05,0.3,"[0, 3, 10]","[1, 1, 1]",762
9,0.6991196487441605,3.2973241205016186,0.3,[0],[1],763
89,6.913516526470032,0.001588558876032669,0.3,[3],[1],763
174,13.51631320905377,0.00017000923379200677,0.3,[10],[1],763
4,0.31071984388629353,49.21566601151847,0.3,"[0, 3, 10]","[1, 1, 1]",763
72,5.592957189953284,0.0032200430864273606,0.3,[0],[1],764
96,7.457276253271045,0.001234238892641842,0.3,[3],[1],764
198,15.380632272371532,0.00011051452722307095,0.3,[10],[1],764
88,6.835836565498458,0.0016495333374761136,0.3,"[0, 3, 10]","[1, 1, 1]",764
6,0.46607976582944033,12.738916855303339,0.3,[0],[1],765
95,7.379596292299472,0.0012780798465341003,0.3,[3],[1],765
227,17.63335114054716,7.007296276658385e-05,0.3,[10],[1],765
74,5.748317111896431,0.002938986595097844,0.3,"[0, 3, 10]","[1, 1, 1]",765
11,0.8544795706873073,1.689122137575541,0.3,[0],[1],766
72,5.592957189953284,0.0032200430864273606,0.3,[3],[1],766
207,16.07975192111569,9.529472317884671e-05,0.3,[10],[1],766
64,4.9715175021806965,0.0047683715820312465,0.3,"[0, 3, 10]","[1, 1, 1]",766
35,2.7187986340050685,0.035651394604417457,0.3,[0],[1],767
116,9.010875472702514,0.0006568154705946015,0.3,[3],[1],767
224,17.40031125763244,7.325039032342193e-05,0.3,[10],[1],767
1,0.07767996097157338,5000.0,0.3,"[0, 3, 10]","[1, 1, 1]",767
31,2.408078790118775,0.053427439133592894,0.3,[0],[1],768
52,4.0393579705218166,0.00952705909047003,0.3,[3],[1],768
145,11.263594340878141,0.0003121835370553369,0.3,[10],[1],768
54,4.194717892464963,0.008400867563211267,0.3,"[0, 3, 10]","[1, 1, 1]",768
9,0.6991196487441605,3.2973241205016186,0.3,[0],[1],769
67,5.204557385095417,0.004093115458002039,0.3,[3],[1],769
160,12.428793755451743,0.00022485543814943748,0.3,[10],[1],769
5,0.38839980485786696,23.39214190570292,0.3,"[0, 3, 10]","[1, 1, 1]",769
15,1.1651994145736009,0.60071130820478,0.3,[0],[1],770
64,4.9715175021806965,0.0047683715820312465,0.3,[3],[1],770
180,13.98239297488321,0.00015184307401443334,0.3,[10],[1],770
13,1.0098394926304541,0.9678888718320209,0.3,"[0, 3, 10]","[1, 1, 1]",770
15,1.1651994145736009,0.60071130820478,0.3,[0],[1],771
89,6.913516526470032,0.001588558876032669,0.3,[3],[1],771
180,13.98239297488321,0.00015184307401443334,0.3,[10],[1],771
183,14.21543285779793,0.00014370317774376262,0.3,"[0, 3, 10]","[1, 1, 1]",771
20,1.5535992194314678,0.23025196866502406,0.3,[0],[1],772
92,7.146556409384752,0.0014223634369061493,0.3,[3],[1],772
183,14.21543285779793,0.00014370317774376262,0.3,[10],[1],772
109,8.4671157459015,0.0008082548969411847,0.3,"[0, 3, 10]","[1, 1, 1]",772
14,1.0875194536020274,0.7560372935188074,0.3,[0],[1],773
106,8.23407586298678,0.0008870548064937096,0.3,[3],[1],773
194,15.069912428485237,0.00011829441418550569,0.3,[10],[1],773
14,1.0875194536020274,0.7560372935188074,0.3,"[0, 3, 10]","[1, 1, 1]",773
1,0.07767996097157338,5000.0,0.3,[0],[1],774
63,4.893837541209123,0.005025371504351538,0.3,[3],[1],774
200,15.535992194314678,0.00010687349666729347,0.3,[10],[1],774
57,4.427757775379683,0.007015422297439552,0.3,"[0, 3, 10]","[1, 1, 1]",774
3,0.23303988291472016,128.40023599085825,0.3,[0],[1],775
87,6.758156604526885,0.001713585698648385,0.3,[3],[1],775
195,15.147592389456811,0.00011628435807901239,0.3,[10],[1],775
194,15.069912428485237,0.00011829441418550569,0.3,"[0, 3, 10]","[1, 1, 1]",775
9,0.6991196487441605,3.2973241205016186,0.3,[0],[1],776
71,5.51527722898171,0.003373718494643336,0.3,[3],[1],776
172,13.360953287110624,0.0001766885939137205,0.3,[10],[1],776
17,1.3205593365167476,0.395798004002463,0.3,"[0, 3, 10]","[1, 1, 1]",776
8,0.6214396877725871,4.882812499999998,0.3,[0],[1],777
69,5.359917307038564,0.003710846886045888,0.3,[3],[1],777
162,12.58415367739489,0.00021573467552885457,0.3,[10],[1],777
99,7.690316136185766,0.0011139166333402168,0.3,"[0, 3, 10]","[1, 1, 1]",777
3,0.23303988291472016,128.40023599085825,0.3,[0],[1],778
118,9.16623539464566,0.000620435510556916,0.3,[3],[1],778
160,12.428793755451743,0.00022485543814943748,0.3,[10],[1],778
173,13.438633248082196,0.00017330708886589412,0.3,"[0, 3, 10]","[1, 1, 1]",778
10,0.7767996097157339,2.3207944168063888,0.3,[0],[1],779
87,6.758156604526885,0.001713585698648385,0.3,[3],[1],779
152,11.807354067679155,0.00026678293402167426,0.3,[10],[1],779
87,6.758156604526885,0.001713585698648385,0.3,"[0, 3, 10]","[1, 1, 1]",779
3,0.23303988291472016,128.40023599085825,0.3,[0],[1],780
55,4.272397853436536,0.007902436947646262,0.3,[3],[1],780
174,13.51631320905377,0.00017000923379200677,0.3,[10],[1],780
81,6.292076838697445,0.002174469271128354,0.3,"[0, 3, 10]","[1, 1, 1]",780
10,0.7767996097157339,2.3207944168063888,0.3,[0],[1],781
75,5.825997072868004,0.002810384833177332,0.3,[3],[1],781
175,13.593993170025342,0.00016679249634454896,0.3,[10],[1],781
84,6.525116721612164,0.001926219244328931,0.3,"[0, 3, 10]","[1, 1, 1]",781
12,0.9321595316588807,1.2638606260652467,0.3,[0],[1],782
102,7.923356019100486,0.001008407572896479,0.3,[3],[1],782
187,14.526152701684223,0.00013371023411375455,0.3,[10],[1],782
104,8.078715941043633,0.0009452039763984577,0.3,"[0, 3, 10]","[1, 1, 1]",782
7,0.5437597268010137,7.620378404879155,0.3,[0],[1],783
79,6.136716916754298,0.0023634497153166936,0.3,[3],[1],783
217,16.856551530831425,8.142746068032535e-05,0.3,[10],[1],783
226,17.555671179575587,7.111183309086336e-05,0.3,"[0, 3, 10]","[1, 1, 1]",783
5,0.38839980485786696,23.39214190570292,0.3,[0],[1],784
71,5.51527722898171,0.003373718494643336,0.3,[3],[1],784
182,14.137752896826356,0.0001463520166173706,0.3,[10],[1],784
168,13.050233443224329,0.00019110515342307097,0.3,"[0, 3, 10]","[1, 1, 1]",784
23,1.786639102346188,0.14450311782565922,0.3,[0],[1],785
87,6.758156604526885,0.001713585698648385,0.3,[3],[1],785
152,11.807354067679155,0.00026678293402167426,0.3,[10],[1],785
23,1.786639102346188,0.14450311782565922,0.3,"[0, 3, 10]","[1, 1, 1]",785
18,1.398239297488321,0.32713598609777417,0.3,[0],[1],786
56,4.35007781440811,0.007441775786014798,0.3,[3],[1],786
155,12.040393950593876,0.0002499564475742621,0.3,[10],[1],786
37,2.8741585559482155,0.029623128612181075,0.3,"[0, 3, 10]","[1, 1, 1]",786
4,0.31071984388629353,49.21566601151847,0.3,[0],[1],787
91,7.068876448413178,0.001475135891446316,0.3,[3],[1],787
166,12.894873521281182,0.00019888851763530345,0.3,[10],[1],787
91,7.068876448413178,0.001475135891446316,0.3,"[0, 3, 10]","[1, 1, 1]",787
11,0.8544795706873073,1.689122137575541,0.3,[0],[1],788
69,5.359917307038564,0.003710846886045888,0.3,[3],[1],788
191,14.836872545570518,0.0001246021243905935,0.3,[10],[1],788
11,0.8544795706873073,1.689122137575541,0.3,"[0, 3, 10]","[1, 1, 1]",788
8,0.6214396877725871,4.882812499999998,0.3,[0],[1],789
105,8.156395902015205,0.0009155294961220824,0.3,[3],[1],789
183,14.21543285779793,0.00014370317774376262,0.3,[10],[1],789
173,13.438633248082196,0.00017330708886589412,0.3,"[0, 3, 10]","[1, 1, 1]",789
17,1.3205593365167476,0.395798004002463,0.3,[0],[1],790
59,4.58311769732283,0.006253598078823452,0.3,[3],[1],790
157,12.195753872537022,0.0002394994367050882,0.3,[10],[1],790
14,1.0875194536020274,0.7560372935188074,0.3,"[0, 3, 10]","[1, 1, 1]",790
18,1.398239297488321,0.32713598609777417,0.3,[0],[1],791
71,5.51527722898171,0.003373718494643336,0.3,[3],[1],791
178,13.827033052940063,0.00015760500193297996,0.3,[10],[1],791
7,0.5437597268010137,7.620378404879155,0.3,"[0, 3, 10]","[1, 1, 1]",791
4,0.31071984388629353,49.21566601151847,0.3,[0],[1],792
113,8.777835589787793,0.0007167623632623165,0.3,[3],[1],792
184,14.293112818769504,0.0001411163260016203,0.3,[10],[1],792
99,7.690316136185766,0.0011139166333402168,0.3,"[0, 3, 10]","[1, 1, 1]",792
7,0.5437597268010137,7.620378404879155,0.3,[0],[1],793
58,4.505437736351257,0.006620285098389965,0.3,[3],[1],793
161,12.506473716423315,0.00022023368770327236,0.3,[10],[1],793
8,0.6214396877725871,4.882812499999998,0.3,"[0, 3, 10]","[1, 1, 1]",793
22,1.7089591413746146,0.16758214113063669,0.3,[0],[1],794
56,4.35007781440811,0.007441775786014798,0.3,[3],[1],794
186,14.448472740712651,0.00013612154098292396,0.3,[10],[1],794
50,3.8839980485786696,0.01085767046637962,0.3,"[0, 3, 10]","[1, 1, 1]",794
1,0.07767996097157338,5000.0,0.3,[0],[1],795
90,6.991196487441605,0.0015304822818522383,0.3,[3],[1],795
189,14.68151262362737,0.00012905177742009435,0.3,[10],[1],795
89,6.913516526470032,0.001588558876032669,0.3,"[0, 3, 10]","[1, 1, 1]",795
14,1.0875194536020274,0.7560372935188074,0.3,[0],[1],796
86,6.680476643555312,0.001780909429985789,0.3,[3],[1],796
237,18.410150750262893,6.069350023983805e-05,0.3,[10],[1],796
237,18.410150750262893,6.069350023983805e-05,0.3,"[0, 3, 10]","[1, 1, 1]",796
35,2.7187986340050685,0.035651394604417457,0.3,[0],[1],797
80,6.214396877725871,0.002266400797662488,0.3,[3],[1],797
148,11.496634223792862,0.0002915844007986721,0.3,[10],[1],797
92,7.146556409384752,0.0014223634369061493,0.3,"[0, 3, 10]","[1, 1, 1]",797
6,0.46607976582944033,12.738916855303339,0.3,[0],[1],798
90,6.991196487441605,0.0015304822818522383,0.3,[3],[1],798
198,15.380632272371532,0.00011051452722307095,0.3,[10],[1],798
198,15.380632272371532,0.00011051452722307095,0.3,"[0, 3, 10]","[1, 1, 1]",798
3,0.23303988291472016,128.40023599085825,0.3,[0],[1],799
94,7.301916331327899,0.00132396699571758,0.3,[3],[1],799
202,15.691352116257825,0.00010338688240198098,0.3,[10],[1],799
208,16.157431882087266,9.37761116537148e-05,0.3,"[0, 3, 10]","[1, 1, 1]",799
40,3.1071984388629357,0.022843888579788002,0.3,[0],[1],800
93,7.2242363703563255,0.0013720191586281086,0.3,[3],[1],800
157,12.195753872537022,0.0002394994367050882,0.3,[10],[1],800
101,7.8456760581289124,0.0010420744753700934,0.3,"[0, 3, 10]","[1, 1, 1]",800
5,0.38839980485786696,23.39214190570292,0.3,[0],[1],801
90,6.991196487441605,0.0015304822818522383,0.3,[3],[1],801
154,11.962713989622301,0.000255407865863063,0.3,[10],[1],801
105,8.156395902015205,0.0009155294961220824,0.3,"[0, 3, 10]","[1, 1, 1]",801
14,1.0875194536020274,0.7560372935188074,0.3,[0],[1],802
63,4.893837541209123,0.005025371504351538,0.3,[3],[1],802
196,15.225272350428384,0.00011431847783824869,0.3,[10],[1],802
3,0.23303988291472016,128.40023599085825,0.3,"[0, 3, 10]","[1, 1, 1]",802
6,0.46607976582944033,12.738916855303339,0.3,[0],[1],803
92,7.146556409384752,0.0014223634369061493,0.3,[3],[1],803
209,16.23511184305884,9.228881096363318e-05,0.3,[10],[1],803
209,16.23511184305884,9.228881096363318e-05,0.3,"[0, 3, 10]","[1, 1, 1]",803
18,1.398239297488321,0.32713598609777417,0.3,[0],[1],804
69,5.359917307038564,0.003710846886045888,0.3,[3],[1],804
185,14.370792779741077,0.00013858968563740565,0.3,[10],[1],804
14,1.0875194536020274,0.7560372935188074,0.3,"[0, 3, 10]","[1, 1, 1]",804
9,0.6991196487441605,3.2973241205016186,0.3,[0],[1],805
94,7.301916331327899,0.00132396699571758,0.3,[3],[1],805
149,11.574314184764434,0.0002851121836221387,0.3,[10],[1],805
142,11.03055445796342,0.0003347152679650876,0.3,"[0, 3, 10]","[1, 1, 1]",805
2,0.15535992194314677,496.0628287400623,0.3,[0],[1],806
85,6.6027966825837385,0.0018517126151239174,0.3,[3],[1],806
225,17.477991218604014,7.217081516101964e-05,0.3,[10],[1],806
221,17.167271374717718,7.661769671346192e-05,0.3,"[0, 3, 10]","[1, 1, 1]",806
17,1.3205593365167476,0.395798004002463,0.3,[0],[1],807
75,5.825997072868004,0.002810384833177332,0.3,[3],[1],807
178,13.827033052940063,0.00015760500193297996,0.3,[10],[1],807
76,5.903677033839577,0.002689003474612981,0.3,"[0, 3, 10]","[1, 1, 1]",807
2,0.15535992194314677,496.0628287400623,0.3,[0],[1],808
73,5.670637150924858,0.0030753447226552714,0.3,[3],[1],808
181,14.060072935854784,0.0001490646809113953,0.3,[10],[1],808
178,13.827033052940063,0.00015760500193297996,0.3,"[0, 3, 10]","[1, 1, 1]",808
8,0.6214396877725871,4.882812499999998,0.3,[0],[1],809
122,9.476955238531954,0.0005551843756391709,0.3,[3],[1],809
224,17.40031125763244,7.325039032342193e-05,0.3,[10],[1],809
7,0.5437597268010137,7.620378404879155,0.3,"[0, 3, 10]","[1, 1, 1]",809
11,0.8544795706873073,1.689122137575541,0.3,[0],[1],810
91,7.068876448413178,0.001475135891446316,0.3,[3],[1],810
182,14.137752896826356,0.0001463520166173706,0.3,[10],[1],810
183,14.21543285779793,0.00014370317774376262,0.3,"[0, 3, 10]","[1, 1, 1]",810
24,1.8643190633177613,0.12539085545982248,0.3,[0],[1],811
63,4.893837541209123,0.005025371504351538,0.3,[3],[1],811
161,12.506473716423315,0.00022023368770327236,0.3,[10],[1],811
20,1.5535992194314678,0.23025196866502406,0.3,"[0, 3, 10]","[1, 1, 1]",811
1,0.07767996097157338,5000.0,0.3,[0],[1],812
90,6.991196487441605,0.0015304822818522383,0.3,[3],[1],812
165,12.81719356030961,0.00020293495379613153,0.3,[10],[1],812
175,13.593993170025342,0.00016679249634454896,0.3,"[0, 3, 10]","[1, 1, 1]",812
2,0.15535992194314677,496.0628287400623,0.3,[0],[1],813
85,6.6027966825837385,0.0018517126151239174,0.3,[3],[1],813
196,15.225272350428384,0.00011431847783824869,0.3,[10],[1],813
86,6.680476643555312,0.001780909429985789,0.3,"[0, 3, 10]","[1, 1, 1]",813
7,0.5437597268010137,7.620378404879155,0.3,[0],[1],814
83,6.447436760640591,0.002004670639608852,0.3,[3],[1],814
214,16.623511647916704,8.529510205625551e-05,0.3,[10],[1],814
211,16.390471765001987,8.940500257186505e-05,0.3,"[0, 3, 10]","[1, 1, 1]",814
47,3.6509581656639494,0.013344751098165238,0.3,[0],[1],815
104,8.078715941043633,0.0009452039763984577,0.3,[3],[1],815
169,13.127913404195903,0.00018736177364325244,0.3,[10],[1],815
169,13.127913404195903,0.00018736177364325244,0.3,"[0, 3, 10]","[1, 1, 1]",815
10,0.7767996097157339,2.3207944168063888,0.3,[0],[1],816
64,4.9715175021806965,0.0047683715820312465,0.3,[3],[1],816
192,14.91455250654209,0.00012245200728498286,0.3,[10],[1],816
2,0.15535992194314677,496.0628287400623,0.3,"[0, 3, 10]","[1, 1, 1]",816
5,0.38839980485786696,23.39214190570292,0.3,[0],[1],817
66,5.126877424123844,0.004303517293805413,0.3,[3],[1],817
178,13.827033052940063,0.00015760500193297996,0.3,[10],[1],817
55,4.272397853436536,0.007902436947646262,0.3,"[0, 3, 10]","[1, 1, 1]",817
7,0.5437597268010137,7.620378404879155,0.3,[0],[1],818
103,8.001035980072059,0.0009761410768775173,0.3,[3],[1],818
190,14.759192584598944,0.00012680158080547412,0.3,[10],[1],818
172,13.360953287110624,0.0001766885939137205,0.3,"[0, 3, 10]","[1, 1, 1]",818
2,0.15535992194314677,496.0628287400623,0.3,[0],[1],819
75,5.825997072868004,0.002810384833177332,0.3,[3],[1],819
179,13.904713013911637,0.0001546891670991137,0.3,[10],[1],819
79,6.136716916754298,0.0023634497153166936,0.3,"[0, 3, 10]","[1, 1, 1]",819
21,1.631279180403041,0.1956916771052247,0.3,[0],[1],820
68,5.2822373460669905,0.003895892474602174,0.3,[3],[1],820
147,11.418954262821288,0.0002982489260454478,0.3,[10],[1],820
16,1.2428793755451741,0.48443635619146697,0.3,"[0, 3, 10]","[1, 1, 1]",820
14,1.0875194536020274,0.7560372935188074,0.3,[0],[1],821
86,6.680476643555312,0.001780909429985789,0.3,[3],[1],821
205,15.924391999172546,9.84291649835984e-05,0.3,[10],[1],821
10,0.7767996097157339,2.3207944168063888,0.3,"[0, 3, 10]","[1, 1, 1]",821
9,0.6991196487441605,3.2973241205016186,0.3,[0],[1],822
70,5.437597268010137,0.0035370663311991035,0.3,[3],[1],822
136,10.564474692133981,0.0003865214882836551,0.3,[10],[1],822
45,3.4955982437208024,0.015426294747174189,0.3,"[0, 3, 10]","[1, 1, 1]",822
3,0.23303988291472016,128.40023599085825,0.3,[0],[1],823
63,4.893837541209123,0.005025371504351538,0.3,[3],[1],823
200,15.535992194314678,0.00010687349666729347,0.3,[10],[1],823
3,0.23303988291472016,128.40023599085825,0.3,"[0, 3, 10]","[1, 1, 1]",823
4,0.31071984388629353,49.21566601151847,0.3,[0],[1],824
114,8.855515550759366,0.0006960180459347941,0.3,[3],[1],824
168,13.050233443224329,0.00019110515342307097,0.3,[10],[1],824
4,0.31071984388629353,49.21566601151847,0.3,"[0, 3, 10]","[1, 1, 1]",824
7,0.5437597268010137,7.620378404879155,0.3,[0],[1],825
114,8.855515550759366,0.0006960180459347941,0.3,[3],[1],825
222,17.244951335689294,7.547331447690643e-05,0.3,[10],[1],825
221,17.167271374717718,7.661769671346192e-05,0.3,"[0, 3, 10]","[1, 1, 1]",825
13,1.0098394926304541,0.9678888718320209,0.3,[0],[1],826
84,6.525116721612164,0.001926219244328931,0.3,[3],[1],826
148,11.496634223792862,0.0002915844007986721,0.3,[10],[1],826
14,1.0875194536020274,0.7560372935188074,0.3,"[0, 3, 10]","[1, 1, 1]",826
22,1.7089591413746146,0.16758214113063669,0.3,[0],[1],827
113,8.777835589787793,0.0007167623632623165,0.3,[3],[1],827
211,16.390471765001987,8.940500257186505e-05,0.3,[10],[1],827
5,0.38839980485786696,23.39214190570292,0.3,"[0, 3, 10]","[1, 1, 1]",827
10,0.7767996097157339,2.3207944168063888,0.3,[0],[1],828
51,3.961678009550243,0.010164111423725381,0.3,[3],[1],828
139,10.797514575048702,0.0003594076665373596,0.3,[10],[1],828
47,3.6509581656639494,0.013344751098165238,0.3,"[0, 3, 10]","[1, 1, 1]",828
3,0.23303988291472016,128.40023599085825,0.3,[0],[1],829
83,6.447436760640591,0.002004670639608852,0.3,[3],[1],829
162,12.58415367739489,0.00021573467552885457,0.3,[10],[1],829
78,6.059036955782725,0.0024659711726882933,0.3,"[0, 3, 10]","[1, 1, 1]",829
4,0.31071984388629353,49.21566601151847,0.3,[0],[1],830
71,5.51527722898171,0.003373718494643336,0.3,[3],[1],830
153,11.885034028650729,0.00026101486108874345,0.3,[10],[1],830
64,4.9715175021806965,0.0047683715820312465,0.3,"[0, 3, 10]","[1, 1, 1]",830
33,2.563438712061922,0.04337673621641649,0.3,[0],[1],831
113,8.777835589787793,0.0007167623632623165,0.3,[3],[1],831
199,15.458312233343104,0.00010867419110861507,0.3,[10],[1],831
166,12.894873521281182,0.00019888851763530345,0.3,"[0, 3, 10]","[1, 1, 1]",831
66,5.126877424123844,0.004303517293805413,0.3,[0],[1],832
132,10.253754848247688,0.0004269629924593782,0.3,[3],[1],832
196,15.225272350428384,0.00011431847783824869,0.3,[10],[1],832
188,14.603832662655797,0.00013135416261082894,0.3,"[0, 3, 10]","[1, 1, 1]",832
16,1.2428793755451741,0.48443635619146697,0.3,[0],[1],833
61,4.738477619265977,0.005595907851524272,0.3,[3],[1],833
184,14.293112818769504,0.0001411163260016203,0.3,[10],[1],833
184,14.293112818769504,0.0001411163260016203,0.3,"[0, 3, 10]","[1, 1, 1]",833
1,0.07767996097157338,5000.0,0.3,[0],[1],834
89,6.913516526470032,0.001588558876032669,0.3,[3],[1],834
170,13.205593365167477,0.00018371315957440575,0.3,[10],[1],834
10,0.7767996097157339,2.3207944168063888,0.3,"[0, 3, 10]","[1, 1, 1]",834
18,1.398239297488321,0.32713598609777417,0.3,[0],[1],835
73,5.670637150924858,0.0030753447226552714,0.3,[3],[1],835
209,16.23511184305884,9.228881096363318e-05,0.3,[10],[1],835
13,1.0098394926304541,0.9678888718320209,0.3,"[0, 3, 10]","[1, 1, 1]",835
9,0.6991196487441605,3.2973241205016186,0.3,[0],[1],836
111,8.622475667844647,0.0007607233409183191,0.3,[3],[1],836
165,12.81719356030961,0.00020293495379613153,0.3,[10],[1],836
177,13.74935309196849,0.00016059269382258178,0.3,"[0, 3, 10]","[1, 1, 1]",836
17,1.3205593365167476,0.395798004002463,0.3,[0],[1],837
97,7.5349562142426185,0.0011923329801384107,0.3,[3],[1],837
152,11.807354067679155,0.00026678293402167426,0.3,[10],[1],837
113,8.777835589787793,0.0007167623632623165,0.3,"[0, 3, 10]","[1, 1, 1]",837
13,1.0098394926304541,0.9678888718320209,0.3,[0],[1],838
96,7.457276253271045,0.001234238892641842,0.3,[3],[1],838
215,16.70119160888828,8.397985838455478e-05,0.3,[10],[1],838
12,0.9321595316588807,1.2638606260652467,0.3,"[0, 3, 10]","[1, 1, 1]",838
3,0.23303988291472016,128.40023599085825,0.3,[0],[1],839
79,6.136716916754298,0.0023634497153166936,0.3,[3],[1],839
157,12.195753872537022,0.0002394994367050882,0.3,[10],[1],839
74,5.748317111896431,0.002938986595097844,0.3,"[0, 3, 10]","[1, 1, 1]",839
14,1.0875194536020274,0.7560372935188074,0.3,[0],[1],840
70,5.437597268010137,0.0035370663311991035,0.3,[3],[1],840
152,11.807354067679155,0.00026678293402167426,0.3,[10],[1],840
12,0.9321595316588807,1.2638606260652467,0.3,"[0, 3, 10]","[1, 1, 1]",840
6,0.46607976582944033,12.738916855303339,0.3,[0],[1],841
77,5.981356994811151,0.002574349972076794,0.3,[3],[1],841
188,14.603832662655797,0.00013135416261082894,0.3,[10],[1],841
179,13.904713013911637,0.0001546891670991137,0.3,"[0, 3, 10]","[1, 1, 1]",841
19,1.4759192584598944,0.27318572443819455,0.3,[0],[1],842
