K,normalized_K,inverse_K,alpha,thetas,weights,seed
88,3.426034017790326,0.016495333374761136,0.3,[0],[1],1379
224,8.720813863466285,0.0007325039032342193,0.3,[3],[1],1379
489,19.037848121584883,5.427591336695826e-05,0.3,[10],[1],1379
483,18.804254893099177,5.655611494847429e-05,0.3,"[0, 3, 10]","[1, 1, 1]",1379
34,1.3236949614189897,0.39268135495026457,0.3,[0],[1],1380
199,7.7475087447758515,0.0010867419110861508,0.3,[3],[1],1380
341,13.275881818937515,0.00018049094038904309,0.3,[10],[1],1380
19,0.7397118902047295,2.7318572443819455,0.3,"[0, 3, 10]","[1, 1, 1]",1380
26,1.0122373234380508,0.9602673833340398,0.3,[0],[1],1381
184,7.163525673561591,0.001411163260016203,0.3,[3],[1],1381
338,13.159085204694662,0.0001858864228624541,0.3,[10],[1],1381
8,0.31145763798093873,48.828124999999986,0.3,"[0, 3, 10]","[1, 1, 1]",1381
92,3.5817628367807957,0.014223634369061492,0.3,[0],[1],1382
257,10.005576620137658,0.0004632971122452221,0.3,[3],[1],1382
490,19.0767803263325,5.3907567773789576e-05,0.3,[10],[1],1382
327,12.730830952470871,0.00020756023901602987,0.3,"[0, 3, 10]","[1, 1, 1]",1382
23,0.8954407091951989,1.4450311782565923,0.3,[0],[1],1383
146,5.684101893152132,0.0030511284049423923,0.3,[3],[1],1383
364,14.171322528132713,0.00014519959071005093,0.3,[10],[1],1383
9,0.3503898427285561,32.97324120501619,0.3,"[0, 3, 10]","[1, 1, 1]",1383
2,0.07786440949523468,4960.628287400623,0.3,[0],[1],1384
126,4.905457798199786,0.004985800007836652,0.3,[3],[1],1384
384,14.94996662308506,0.00012148777823737462,0.3,[10],[1],1384
186,7.241390083056826,0.0013612154098292398,0.3,"[0, 3, 10]","[1, 1, 1]",1384
48,1.8687458278856326,0.12440348491507164,0.3,[0],[1],1385
259,10.083441029632892,0.000451478899122445,0.3,[3],[1],1385
446,17.363763317437336,7.376558800318423e-05,0.3,[10],[1],1385
434,16.896576860465927,8.078627296440479e-05,0.3,"[0, 3, 10]","[1, 1, 1]",1385
7,0.2725254332333214,76.20378404879155,0.3,[0],[1],1386
187,7.280322287804443,0.0013371023411375457,0.3,[3],[1],1386
281,10.939949534080474,0.00034404528045089023,0.3,[10],[1],1386
181,7.046729059318739,0.001490646809113953,0.3,"[0, 3, 10]","[1, 1, 1]",1386
13,0.5061186617190254,9.67888871832021,0.3,[0],[1],1387
134,5.216915436180724,0.0040608848649123334,0.3,[3],[1],1387
350,13.62627166166607,0.0001654791150985869,0.3,[10],[1],1387
178,6.929932445075887,0.0015760500193297995,0.3,"[0, 3, 10]","[1, 1, 1]",1387
1,0.03893220474761734,50000.0,0.3,[0],[1],1388
109,4.24361031749029,0.008082548969411848,0.3,[3],[1],1388
347,13.50947504742322,0.0001702962514345065,0.3,[10],[1],1388
346,13.4705428426756,0.0001719424094870416,0.3,"[0, 3, 10]","[1, 1, 1]",1388
31,1.2068983471761376,0.5342743913359289,0.3,[0],[1],1389
110,4.282542522237907,0.007840210452378777,0.3,[3],[1],1389
369,14.3659835518708,0.0001387443959469686,0.3,[10],[1],1389
21,0.8175762996999643,1.956916771052247,0.3,"[0, 3, 10]","[1, 1, 1]",1389
57,2.2191356706141887,0.07015422297439551,0.3,[0],[1],1390
223,8.681881658718668,0.0007435105366646763,0.3,[3],[1],1390
445,17.32483111268972,7.431958930744027e-05,0.3,[10],[1],1390
216,8.409356225485347,0.0008269085843960093,0.3,"[0, 3, 10]","[1, 1, 1]",1390
8,0.31145763798093873,48.828124999999986,0.3,[0],[1],1391
112,4.360406931733142,0.007383176694519602,0.3,[3],[1],1391
334,13.003356385704192,0.00019341127221549897,0.3,[10],[1],1391
336,13.081220795199428,0.00018960032598770433,0.3,"[0, 3, 10]","[1, 1, 1]",1391
23,0.8954407091951989,1.4450311782565923,0.3,[0],[1],1392
106,4.126813703247438,0.008870548064937096,0.3,[3],[1],1392
402,15.650746308542173,0.00010428371499728964,0.3,[10],[1],1392
104,4.048949293752203,0.009452039763984576,0.3,"[0, 3, 10]","[1, 1, 1]",1392
86,3.3481696082950916,0.01780909429985789,0.3,[0],[1],1393
149,5.800898507394984,0.002851121836221387,0.3,[3],[1],1393
348,13.548407252170836,0.00016867052285358692,0.3,[10],[1],1393
189,7.358186697299678,0.0012905177742009435,0.3,"[0, 3, 10]","[1, 1, 1]",1393
2,0.07786440949523468,4960.628287400623,0.3,[0],[1],1394
191,7.436051106794912,0.0012460212439059349,0.3,[3],[1],1394
366,14.249186937627949,0.0001425716097010137,0.3,[10],[1],1394
150,5.839830712142602,0.0027882549003882305,0.3,"[0, 3, 10]","[1, 1, 1]",1394
27,1.0511695281856683,0.8467543904215139,0.3,[0],[1],1395
151,5.878762916890219,0.0027271781793086042,0.3,[3],[1],1395
364,14.171322528132713,0.00014519959071005093,0.3,[10],[1],1395
375,14.599576780356504,0.00013148184165463875,0.3,"[0, 3, 10]","[1, 1, 1]",1395
42,1.6351525993999285,0.19415073381140932,0.3,[0],[1],1396
156,6.073423940628306,0.0024465532710304066,0.3,[3],[1],1396
323,12.575102133480403,0.00021625272890920855,0.3,[10],[1],1396
42,1.6351525993999285,0.19415073381140932,0.3,"[0, 3, 10]","[1, 1, 1]",1396
13,0.5061186617190254,9.67888871832021,0.3,[0],[1],1397
148,5.761966302647367,0.002915844007986721,0.3,[3],[1],1397
338,13.159085204694662,0.0001858864228624541,0.3,[10],[1],1397
344,13.392678433180366,0.00017529728740588868,0.3,"[0, 3, 10]","[1, 1, 1]",1397
41,1.596220394652311,0.21038938071678187,0.3,[0],[1],1398
167,6.501678192852096,0.0019494634652100367,0.3,[3],[1],1398
415,16.156864970261196,9.378708015185304e-05,0.3,[10],[1],1398
76,2.958847560818918,0.026890034746129807,0.3,"[0, 3, 10]","[1, 1, 1]",1398
8,0.31145763798093873,48.828124999999986,0.3,[0],[1],1399
209,8.136830792252026,0.0009228881096363319,0.3,[3],[1],1399
358,13.937729299647009,0.00015347109161326105,0.3,[10],[1],1399
369,14.3659835518708,0.0001387443959469686,0.3,"[0, 3, 10]","[1, 1, 1]",1399
70,2.725254332333214,0.035370663311991034,0.3,[0],[1],1400
185,7.202457878309208,0.0013858968563740565,0.3,[3],[1],1400
359,13.976661504394627,0.00015205072983520124,0.3,[10],[1],1400
185,7.202457878309208,0.0013858968563740565,0.3,"[0, 3, 10]","[1, 1, 1]",1400
28,1.0901017329332856,0.7500839969118408,0.3,[0],[1],1401
120,4.6718645697140815,0.005866321369187303,0.3,[3],[1],1401
231,8.993339296699606,0.0006610942878754394,0.3,[10],[1],1401
14,0.5450508664666428,7.560372935188075,0.3,"[0, 3, 10]","[1, 1, 1]",1401
9,0.3503898427285561,32.97324120501619,0.3,[0],[1],1402
166,6.462745988104479,0.0019888851763530343,0.3,[3],[1],1402
418,16.27366158450405,9.15620972553535e-05,0.3,[10],[1],1402
90,3.503898427285561,0.015304822818522383,0.3,"[0, 3, 10]","[1, 1, 1]",1402
5,0.19466102373808672,233.92141905702923,0.3,[0],[1],1403
181,7.046729059318739,0.001490646809113953,0.3,[3],[1],1403
366,14.249186937627949,0.0001425716097010137,0.3,[10],[1],1403
344,13.392678433180366,0.00017529728740588868,0.3,"[0, 3, 10]","[1, 1, 1]",1403
42,1.6351525993999285,0.19415073381140932,0.3,[0],[1],1404
281,10.939949534080474,0.00034404528045089023,0.3,[3],[1],1404
604,23.515051667560876,2.6843978085350657e-05,0.3,[10],[1],1404
604,23.515051667560876,2.6843978085350657e-05,0.3,"[0, 3, 10]","[1, 1, 1]",1404
17,0.6618474807094948,3.95798004002463,0.3,[0],[1],1405
177,6.89100024032827,0.001605926938225818,0.3,[3],[1],1405
405,15.767542922785024,0.00010173098751964974,0.3,[10],[1],1405
180,7.007796854571122,0.0015184307401443335,0.3,"[0, 3, 10]","[1, 1, 1]",1405
27,1.0511695281856683,0.8467543904215139,0.3,[0],[1],1406
193,7.513915516290147,0.0012034987429069698,0.3,[3],[1],1406
366,14.249186937627949,0.0001425716097010137,0.3,[10],[1],1406
194,7.5528477210377645,0.0011829441418550568,0.3,"[0, 3, 10]","[1, 1, 1]",1406
59,2.2970000801094232,0.06253598078823452,0.3,[0],[1],1407
175,6.813135830833035,0.0016679249634454895,0.3,[3],[1],1407
491,19.115712531080117,5.3542465304305235e-05,0.3,[10],[1],1407
458,17.830949774408744,6.751781992960076e-05,0.3,"[0, 3, 10]","[1, 1, 1]",1407
19,0.7397118902047295,2.7318572443819455,0.3,[0],[1],1408
166,6.462745988104479,0.0019888851763530343,0.3,[3],[1],1408
490,19.0767803263325,5.3907567773789576e-05,0.3,[10],[1],1408
19,0.7397118902047295,2.7318572443819455,0.3,"[0, 3, 10]","[1, 1, 1]",1408
4,0.15572881899046936,492.15666011518476,0.3,[0],[1],1409
135,5.255847640928342,0.003961479772003406,0.3,[3],[1],1409
372,14.482780166113653,0.00013504967334489114,0.3,[10],[1],1409
128,4.98332220769502,0.004730823790932292,0.3,"[0, 3, 10]","[1, 1, 1]",1409
29,1.1290339376809029,0.6672829241413495,0.3,[0],[1],1410
107,4.165745907995055,0.008597207562688626,0.3,[3],[1],1410
449,17.480559931680187,7.213547030990108e-05,0.3,[10],[1],1410
163,6.345949373861627,0.002113544143751518,0.3,"[0, 3, 10]","[1, 1, 1]",1410
90,3.503898427285561,0.015304822818522383,0.3,[0],[1],1411
181,7.046729059318739,0.001490646809113953,0.3,[3],[1],1411
434,16.896576860465927,8.078627296440479e-05,0.3,[10],[1],1411
158,6.15128835012354,0.002344839102729788,0.3,"[0, 3, 10]","[1, 1, 1]",1411
29,1.1290339376809029,0.6672829241413495,0.3,[0],[1],1412
133,5.177983231433107,0.004163557190060171,0.3,[3],[1],1412
355,13.820932685404157,0.00015783700355318273,0.3,[10],[1],1412
180,7.007796854571122,0.0015184307401443335,0.3,"[0, 3, 10]","[1, 1, 1]",1412
73,2.842050946576066,0.03075344722655271,0.3,[0],[1],1413
257,10.005576620137658,0.0004632971122452221,0.3,[3],[1],1413
496,19.310373554818202,5.176438786903825e-05,0.3,[10],[1],1413
549,21.37378040644192,3.6903043869870744e-05,0.3,"[0, 3, 10]","[1, 1, 1]",1413
48,1.8687458278856326,0.12440348491507164,0.3,[0],[1],1414
159,6.190220554871158,0.0022960407410469405,0.3,[3],[1],1414
331,12.886559771461341,0.0001993165486787372,0.3,[10],[1],1414
25,0.9733051186904336,1.0943846058730855,0.3,"[0, 3, 10]","[1, 1, 1]",1414
6,0.23359322848570407,127.3891685530334,0.3,[0],[1],1415
162,6.30701716911401,0.0021573467552885458,0.3,[3],[1],1415
462,17.986678593399212,6.558886050147751e-05,0.3,[10],[1],1415
475,18.492797255118237,5.9794050273889385e-05,0.3,"[0, 3, 10]","[1, 1, 1]",1415
31,1.2068983471761376,0.5342743913359289,0.3,[0],[1],1416
180,7.007796854571122,0.0015184307401443335,0.3,[3],[1],1416
420,16.351525993999285,9.011678780967642e-05,0.3,[10],[1],1416
397,15.456085284804086,0.00010872639331257813,0.3,"[0, 3, 10]","[1, 1, 1]",1416
35,1.362627166166607,0.3565139460441746,0.3,[0],[1],1417
228,8.876542682456755,0.0006905373614410892,0.3,[3],[1],1417
355,13.820932685404157,0.00015783700355318273,0.3,[10],[1],1417
369,14.3659835518708,0.0001387443959469686,0.3,"[0, 3, 10]","[1, 1, 1]",1417
16,0.6229152759618775,4.84436356191467,0.3,[0],[1],1418
204,7.9421697685139385,0.0010004670262678558,0.3,[3],[1],1418
364,14.171322528132713,0.00014519959071005093,0.3,[10],[1],1418
202,7.8643053590187035,0.00103386882401981,0.3,"[0, 3, 10]","[1, 1, 1]",1418
76,2.958847560818918,0.026890034746129807,0.3,[0],[1],1419
217,8.448288430232964,0.0008142746068032535,0.3,[3],[1],1419
322,12.536169928732784,0.00021849949221188148,0.3,[10],[1],1419
188,7.31925449255206,0.0013135416261082894,0.3,"[0, 3, 10]","[1, 1, 1]",1419
33,1.2847627566713724,0.43376736216416484,0.3,[0],[1],1420
166,6.462745988104479,0.0019888851763530343,0.3,[3],[1],1420
420,16.351525993999285,9.011678780967642e-05,0.3,[10],[1],1420
424,16.507254812989753,8.731398618061312e-05,0.3,"[0, 3, 10]","[1, 1, 1]",1420
16,0.6229152759618775,4.84436356191467,0.3,[0],[1],1421
233,9.071203706194842,0.0006423675603833315,0.3,[3],[1],1421
385,14.988898827832678,0.00012043911972352545,0.3,[10],[1],1421
204,7.9421697685139385,0.0010004670262678558,0.3,"[0, 3, 10]","[1, 1, 1]",1421
13,0.5061186617190254,9.67888871832021,0.3,[0],[1],1422
249,9.694118982156718,0.0005148003664194428,0.3,[3],[1],1422
413,16.079000560765962,9.530956750532002e-05,0.3,[10],[1],1422
421,16.390458198746902,8.940524923819312e-05,0.3,"[0, 3, 10]","[1, 1, 1]",1422
2,0.07786440949523468,4960.628287400623,0.3,[0],[1],1423
226,8.798678272961519,0.0007111183309086337,0.3,[3],[1],1423
358,13.937729299647009,0.00015347109161326105,0.3,[10],[1],1423
347,13.50947504742322,0.0001702962514345065,0.3,"[0, 3, 10]","[1, 1, 1]",1423
45,1.7519492136427806,0.1542629474717419,0.3,[0],[1],1424
265,10.317034258118596,0.0004182960445623269,0.3,[3],[1],1424
462,17.986678593399212,6.558886050147751e-05,0.3,[10],[1],1424
501,19.50503457855629,5.006231379770501e-05,0.3,"[0, 3, 10]","[1, 1, 1]",1424
32,1.245830551923755,0.48062173839373495,0.3,[0],[1],1425
170,6.618474807094948,0.0018371315957440575,0.3,[3],[1],1425
428,16.66298363198022,8.462345920739683e-05,0.3,[10],[1],1425
63,2.452728899099893,0.050253715043515376,0.3,"[0, 3, 10]","[1, 1, 1]",1425
21,0.8175762996999643,1.956916771052247,0.3,[0],[1],1426
103,4.010017089004586,0.009761410768775174,0.3,[3],[1],1426
422,16.42939040349452,8.870099695862384e-05,0.3,[10],[1],1426
10,0.38932204747617344,23.207944168063886,0.3,"[0, 3, 10]","[1, 1, 1]",1426
1,0.03893220474761734,50000.0,0.3,[0],[1],1427
262,10.200237643875743,0.00043447590842449636,0.3,[3],[1],1427
424,16.507254812989753,8.731398618061312e-05,0.3,[10],[1],1427
369,14.3659835518708,0.0001387443959469686,0.3,"[0, 3, 10]","[1, 1, 1]",1427
40,1.5572881899046938,0.22843888579788002,0.3,[0],[1],1428
194,7.5528477210377645,0.0011829441418550568,0.3,[3],[1],1428
345,13.431610637927983,0.00017360931389744243,0.3,[10],[1],1428
40,1.5572881899046938,0.22843888579788002,0.3,"[0, 3, 10]","[1, 1, 1]",1428
50,1.9466102373808671,0.10857670466379621,0.3,[0],[1],1429
216,8.409356225485347,0.0008269085843960093,0.3,[3],[1],1429
421,16.390458198746902,8.940524923819312e-05,0.3,[10],[1],1429
3,0.11679661424285204,1284.0023599085825,0.3,"[0, 3, 10]","[1, 1, 1]",1429
7,0.2725254332333214,76.20378404879155,0.3,[0],[1],1430
205,7.981101973261556,0.000984291649835984,0.3,[3],[1],1430
400,15.572881899046937,0.00010603193814823844,0.3,[10],[1],1430
238,9.265864729932927,0.0005984761034523365,0.3,"[0, 3, 10]","[1, 1, 1]",1430
36,1.4015593709142244,0.3245600052926631,0.3,[0],[1],1431
138,5.372644255171194,0.0036816264066263497,0.3,[3],[1],1431
349,13.587339456918453,0.00016706491258936822,0.3,[10],[1],1431
152,5.917695121637836,0.002667829340216743,0.3,"[0, 3, 10]","[1, 1, 1]",1431
33,1.2847627566713724,0.43376736216416484,0.3,[0],[1],1432
224,8.720813863466285,0.0007325039032342193,0.3,[3],[1],1432
387,15.066763237327912,0.0001183768522796936,0.3,[10],[1],1432
28,1.0901017329332856,0.7500839969118408,0.3,"[0, 3, 10]","[1, 1, 1]",1432
21,0.8175762996999643,1.956916771052247,0.3,[0],[1],1433
176,6.852068035580652,0.0016365443469788736,0.3,[3],[1],1433
351,13.665203866413687,0.00016391283033277796,0.3,[10],[1],1433
298,11.601797014789968,0.00028286711263170834,0.3,"[0, 3, 10]","[1, 1, 1]",1433
27,1.0511695281856683,0.8467543904215139,0.3,[0],[1],1434
189,7.358186697299678,0.0012905177742009435,0.3,[3],[1],1434
356,13.859864890151774,0.00015636396616491404,0.3,[10],[1],1434
125,4.866525593452168,0.005119999999999996,0.3,"[0, 3, 10]","[1, 1, 1]",1434
12,0.46718645697140815,12.638606260652468,0.3,[0],[1],1435
219,8.526152839728198,0.0007897499762843546,0.3,[3],[1],1435
423,16.468322608242136,8.80039393561414e-05,0.3,[10],[1],1435
384,14.94996662308506,0.00012148777823737462,0.3,"[0, 3, 10]","[1, 1, 1]",1435
9,0.3503898427285561,32.97324120501619,0.3,[0],[1],1436
292,11.368203786304264,0.00030271027748097546,0.3,[3],[1],1436
507,19.738627807041993,4.811459190291876e-05,0.3,[10],[1],1436
507,19.738627807041993,4.811459190291876e-05,0.3,"[0, 3, 10]","[1, 1, 1]",1436
13,0.5061186617190254,9.67888871832021,0.3,[0],[1],1437
149,5.800898507394984,0.002851121836221387,0.3,[3],[1],1437
243,9.460525753671014,0.0005584047351355004,0.3,[10],[1],1437
154,5.995559531133071,0.0025540786586306296,0.3,"[0, 3, 10]","[1, 1, 1]",1437
44,1.713017008895163,0.16626254195115997,0.3,[0],[1],1438
171,6.657407011842566,0.0018015637571335346,0.3,[3],[1],1438
293,11.407135991051883,0.0002992801662833386,0.3,[10],[1],1438
17,0.6618474807094948,3.95798004002463,0.3,"[0, 3, 10]","[1, 1, 1]",1438
13,0.5061186617190254,9.67888871832021,0.3,[0],[1],1439
134,5.216915436180724,0.0040608848649123334,0.3,[3],[1],1439
352,13.704136071161304,0.0001623657636241796,0.3,[10],[1],1439
212,8.253627406494877,0.0008800698331134762,0.3,"[0, 3, 10]","[1, 1, 1]",1439
24,0.9343729139428163,1.2539085545982247,0.3,[0],[1],1440
201,7.8253731542710865,0.0010511139814905833,0.3,[3],[1],1440
452,17.597356545923038,7.05518741598897e-05,0.3,[10],[1],1440
23,0.8954407091951989,1.4450311782565923,0.3,"[0, 3, 10]","[1, 1, 1]",1440
2,0.07786440949523468,4960.628287400623,0.3,[0],[1],1441
150,5.839830712142602,0.0027882549003882305,0.3,[3],[1],1441
374,14.560644575608887,0.00013265735393193012,0.3,[10],[1],1441
372,14.482780166113653,0.00013504967334489114,0.3,"[0, 3, 10]","[1, 1, 1]",1441
26,1.0122373234380508,0.9602673833340398,0.3,[0],[1],1442
231,8.993339296699606,0.0006610942878754394,0.3,[3],[1],1442
463,18.02561079814683,6.51178471939664e-05,0.3,[10],[1],1442
411,16.001136151270728,9.686434172528083e-05,0.3,"[0, 3, 10]","[1, 1, 1]",1442
32,1.245830551923755,0.48062173839373495,0.3,[0],[1],1443
231,8.993339296699606,0.0006610942878754394,0.3,[3],[1],1443
491,19.115712531080117,5.3542465304305235e-05,0.3,[10],[1],1443
30,1.1679661424285204,0.5959811016084131,0.3,"[0, 3, 10]","[1, 1, 1]",1443
59,2.2970000801094232,0.06253598078823452,0.3,[0],[1],1444
218,8.48722063498058,0.0008018904210393031,0.3,[3],[1],1444
408,15.884339537027877,9.925890062231815e-05,0.3,[10],[1],1444
414,16.11793276551358,9.454433988819976e-05,0.3,"[0, 3, 10]","[1, 1, 1]",1444
67,2.608457718090362,0.04093115458002039,0.3,[0],[1],1445
280,10.901017329332856,0.00034815815043376413,0.3,[3],[1],1445
546,21.25698379219907,3.758326694281679e-05,0.3,[10],[1],1445
396,15.417153080056469,0.0001096442979822944,0.3,"[0, 3, 10]","[1, 1, 1]",1445
37,1.4404915756618417,0.29623128612181077,0.3,[0],[1],1446
132,5.13905102668549,0.004269629924593782,0.3,[3],[1],1446
334,13.003356385704192,0.00019341127221549897,0.3,[10],[1],1446
53,2.063406851623719,0.08940952184894786,0.3,"[0, 3, 10]","[1, 1, 1]",1446
1,0.03893220474761734,50000.0,0.3,[0],[1],1447
141,5.489440869414046,0.003426938380487363,0.3,[3],[1],1447
369,14.3659835518708,0.0001387443959469686,0.3,[10],[1],1447
67,2.608457718090362,0.04093115458002039,0.3,"[0, 3, 10]","[1, 1, 1]",1447
36,1.4015593709142244,0.3245600052926631,0.3,[0],[1],1448
212,8.253627406494877,0.0008800698331134762,0.3,[3],[1],1448
426,16.585119222484987,8.595503879292121e-05,0.3,[10],[1],1448
203,7.903237563766321,0.001016989677014271,0.3,"[0, 3, 10]","[1, 1, 1]",1448
48,1.8687458278856326,0.12440348491507164,0.3,[0],[1],1449
214,8.33149181599011,0.0008529510205625551,0.3,[3],[1],1449
433,16.85764465571831,8.140986161237425e-05,0.3,[10],[1],1449
378,14.716373394599357,0.00012803557952188982,0.3,"[0, 3, 10]","[1, 1, 1]",1449
1,0.03893220474761734,50000.0,0.3,[0],[1],1450
172,6.696339216590183,0.0017668859391372048,0.3,[3],[1],1450
510,19.855424421284845,4.71776260879598e-05,0.3,[10],[1],1450
510,19.855424421284845,4.71776260879598e-05,0.3,"[0, 3, 10]","[1, 1, 1]",1450
51,1.9855424421284846,0.1016411142372538,0.3,[0],[1],1451
193,7.513915516290147,0.0012034987429069698,0.3,[3],[1],1451
420,16.351525993999285,9.011678780967642e-05,0.3,[10],[1],1451
22,0.8565085044475815,1.675821411306367,0.3,"[0, 3, 10]","[1, 1, 1]",1451
11,0.42825425222379077,16.89122137575541,0.3,[0],[1],1452
112,4.360406931733142,0.007383176694519602,0.3,[3],[1],1452
358,13.937729299647009,0.00015347109161326105,0.3,[10],[1],1452
122,4.749728979209316,0.0055518437563917096,0.3,"[0, 3, 10]","[1, 1, 1]",1452
13,0.5061186617190254,9.67888871832021,0.3,[0],[1],1453
297,11.56286481004235,0.0002860543171900524,0.3,[3],[1],1453
479,18.64852607410871,5.8145792343039866e-05,0.3,[10],[1],1453
373,14.52171237086127,0.00013384656548815236,0.3,"[0, 3, 10]","[1, 1, 1]",1453
8,0.31145763798093873,48.828124999999986,0.3,[0],[1],1454
265,10.317034258118596,0.0004182960445623269,0.3,[3],[1],1454
424,16.507254812989753,8.731398618061312e-05,0.3,[10],[1],1454
424,16.507254812989753,8.731398618061312e-05,0.3,"[0, 3, 10]","[1, 1, 1]",1454
28,1.0901017329332856,0.7500839969118408,0.3,[0],[1],1455
188,7.31925449255206,0.0013135416261082894,0.3,[3],[1],1455
320,12.45830551923755,0.00022308484941199215,0.3,[10],[1],1455
170,6.618474807094948,0.0018371315957440575,0.3,"[0, 3, 10]","[1, 1, 1]",1455
35,1.362627166166607,0.3565139460441746,0.3,[0],[1],1456
148,5.761966302647367,0.002915844007986721,0.3,[3],[1],1456
366,14.249186937627949,0.0001425716097010137,0.3,[10],[1],1456
35,1.362627166166607,0.3565139460441746,0.3,"[0, 3, 10]","[1, 1, 1]",1456
116,4.5161357507236115,0.006568154705946016,0.3,[0],[1],1457
182,7.085661264066356,0.0014635201661737061,0.3,[3],[1],1457
378,14.716373394599357,0.00012803557952188982,0.3,[10],[1],1457
154,5.995559531133071,0.0025540786586306296,0.3,"[0, 3, 10]","[1, 1, 1]",1457
4,0.15572881899046936,492.15666011518476,0.3,[0],[1],1458
77,2.9977797655665355,0.02574349972076794,0.3,[3],[1],1458
476,18.531729459865854,5.937634976237924e-05,0.3,[10],[1],1458
13,0.5061186617190254,9.67888871832021,0.3,"[0, 3, 10]","[1, 1, 1]",1458
19,0.7397118902047295,2.7318572443819455,0.3,[0],[1],1459
196,7.6307121305329995,0.001143184778382487,0.3,[3],[1],1459
423,16.468322608242136,8.80039393561414e-05,0.3,[10],[1],1459
227,8.837610477709138,0.0007007296276658384,0.3,"[0, 3, 10]","[1, 1, 1]",1459
17,0.6618474807094948,3.95798004002463,0.3,[0],[1],1460
191,7.436051106794912,0.0012460212439059349,0.3,[3],[1],1460
387,15.066763237327912,0.0001183768522796936,0.3,[10],[1],1460
175,6.813135830833035,0.0016679249634454895,0.3,"[0, 3, 10]","[1, 1, 1]",1460
30,1.1679661424285204,0.5959811016084131,0.3,[0],[1],1461
157,6.112356145375923,0.002394994367050882,0.3,[3],[1],1461
325,12.652966542975637,0.00021184853630576634,0.3,[10],[1],1461
147,5.72303409789975,0.002982489260454478,0.3,"[0, 3, 10]","[1, 1, 1]",1461
25,0.9733051186904336,1.0943846058730855,0.3,[0],[1],1462
135,5.255847640928342,0.003961479772003406,0.3,[3],[1],1462
469,18.259204026632535,6.238217728967158e-05,0.3,[10],[1],1462
4,0.15572881899046936,492.15666011518476,0.3,"[0, 3, 10]","[1, 1, 1]",1462
14,0.5450508664666428,7.560372935188075,0.3,[0],[1],1463
104,4.048949293752203,0.009452039763984576,0.3,[3],[1],1463
342,13.314814023685132,0.00017873776270384715,0.3,[10],[1],1463
14,0.5450508664666428,7.560372935188075,0.3,"[0, 3, 10]","[1, 1, 1]",1463
21,0.8175762996999643,1.956916771052247,0.3,[0],[1],1464
151,5.878762916890219,0.0027271781793086042,0.3,[3],[1],1464
361,14.054525913889861,0.00014926088007364234,0.3,[10],[1],1464
218,8.48722063498058,0.0008018904210393031,0.3,"[0, 3, 10]","[1, 1, 1]",1464
74,2.8809831513236834,0.02938986595097844,0.3,[0],[1],1465
252,9.810915596399571,0.0004946540110839348,0.3,[3],[1],1465
415,16.156864970261196,9.378708015185304e-05,0.3,[10],[1],1465
418,16.27366158450405,9.15620972553535e-05,0.3,"[0, 3, 10]","[1, 1, 1]",1465
29,1.1290339376809029,0.6672829241413495,0.3,[0],[1],1466
158,6.15128835012354,0.002344839102729788,0.3,[3],[1],1466
410,15.962203946523111,9.765410002457223e-05,0.3,[10],[1],1466
157,6.112356145375923,0.002394994367050882,0.3,"[0, 3, 10]","[1, 1, 1]",1466
17,0.6618474807094948,3.95798004002463,0.3,[0],[1],1467
155,6.034491735880688,0.002499564475742621,0.3,[3],[1],1467
399,15.53394969429932,0.00010692034515303214,0.3,[10],[1],1467
131,5.100118821937872,0.0043792427415697615,0.3,"[0, 3, 10]","[1, 1, 1]",1467
12,0.46718645697140815,12.638606260652468,0.3,[0],[1],1468
168,6.540610397599714,0.0019110515342307096,0.3,[3],[1],1468
373,14.52171237086127,0.00013384656548815236,0.3,[10],[1],1468
313,12.185780086004229,0.0002401534771882137,0.3,"[0, 3, 10]","[1, 1, 1]",1468
32,1.245830551923755,0.48062173839373495,0.3,[0],[1],1469
96,3.737491655771265,0.01234238892641842,0.3,[3],[1],1469
301,11.71859362903282,0.00027357832466057817,0.3,[10],[1],1469
91,3.542830632033178,0.014751358914463162,0.3,"[0, 3, 10]","[1, 1, 1]",1469
36,1.4015593709142244,0.3245600052926631,0.3,[0],[1],1470
200,7.7864409495234685,0.0010687349666729346,0.3,[3],[1],1470
396,15.417153080056469,0.0001096442979822944,0.3,[10],[1],1470
36,1.4015593709142244,0.3245600052926631,0.3,"[0, 3, 10]","[1, 1, 1]",1470
32,1.245830551923755,0.48062173839373495,0.3,[0],[1],1471
216,8.409356225485347,0.0008269085843960093,0.3,[3],[1],1471
374,14.560644575608887,0.00013265735393193012,0.3,[10],[1],1471
12,0.46718645697140815,12.638606260652468,0.3,"[0, 3, 10]","[1, 1, 1]",1471
9,0.3503898427285561,32.97324120501619,0.3,[0],[1],1472
175,6.813135830833035,0.0016679249634454895,0.3,[3],[1],1472
393,15.300356465813616,0.00011245916029576209,0.3,[10],[1],1472
401,15.611814103794554,0.00010515310363959845,0.3,"[0, 3, 10]","[1, 1, 1]",1472
52,2.0244746468761017,0.0952705909047003,0.3,[0],[1],1473
218,8.48722063498058,0.0008018904210393031,0.3,[3],[1],1473
484,18.843187097846794,5.616754805185727e-05,0.3,[10],[1],1473
35,1.362627166166607,0.3565139460441746,0.3,"[0, 3, 10]","[1, 1, 1]",1473
13,0.5061186617190254,9.67888871832021,0.3,[0],[1],1474
