mle,alpha,seed,success
0.7056503342378586,0.7,82,1
0.8019696011653864,0.8,82,1
0.625279556216338,0.6,83,1
0.6704982270830361,0.7,83,1
0.796574449950609,0.8,83,1
0.5983818120695913,0.6,84,1
0.6993810832260148,0.7,84,1
0.7971372807024814,0.8,84,1
0.5509128686203187,0.6,85,0
0.7024285525378947,0.7,85,1
0.8038187850716899,0.8,85,1
0.6066554004090137,0.6,86,1
0.6971890755367446,0.7,86,1
0.8017344037380678,0.8,86,1
0.6106253378928667,0.6,87,1
0.7009693108740765,0.7,87,1
0.7991024503490611,0.8,87,1
0.6190261157655591,0.6,88,1
0.7047448887792576,0.7,88,1
0.8003474205992517,0.8,88,1
0.596224375270718,0.6,89,1
0.69854415706007,0.7,89,1
0.8036851498795101,0.8,89,1
0.5805041121592789,0.6,90,1
0.6954738607834596,0.7,90,1
0.7974136907985935,0.8,90,1
0.6057276215912922,0.6,91,1
0.7071299734125128,0.7,91,1
0.7930464296569675,0.8,91,1
0.5863219992481363,0.6,92,1
0.7073832435595078,0.7,92,1
0.8017334354031543,0.8,92,1
0.5966596648532765,0.6,93,1
0.6984094288899716,0.7,93,1
0.8016421199129687,0.8,93,1
0.5886550542235822,0.6,94,1
0.7060626318479591,0.7,94,1
0.8016251465354597,0.8,94,1
0.6199449084498213,0.6,95,1
0.6835439716221577,0.7,95,1
0.7984684708615358,0.8,95,1
0.6140167370579671,0.6,96,1
0.7120427685577346,0.7,96,1
0.8109768585465472,0.8,96,0
0.6169230419157491,0.6,97,1
0.7071431918431378,0.7,97,1
0.8009209381482114,0.8,97,1
0.6209225622653147,0.6,98,1
0.6942449167745285,0.7,98,1
0.7998780607018232,0.8,98,1
0.6075176501233384,0.6,99,1
0.6988224883852593,0.7,99,1
0.7978264876709974,0.8,99,1
0.5819607800726294,0.6,100,1
0.7030025031428662,0.7,100,1
0.8014345045574728,0.8,100,1
0.5852830602914889,0.6,101,1
0.7133161053992365,0.7,101,0
0.7996710112951924,0.8,101,1
0.6044170193722267,0.6,102,1
0.7012652065678469,0.7,102,1
0.7969622474949091,0.8,102,1
0.6127326309534679,0.6,103,1
0.6963914660497902,0.7,103,1
0.7962936252538191,0.8,103,1
0.586843060984917,0.6,104,1
0.712017347208636,0.7,104,1
0.80107575513987,0.8,104,1
0.5661015010637158,0.6,105,1
0.6983150969894978,0.7,105,1
0.8053909605183248,0.8,105,1
0.6235008268876858,0.6,106,1
0.6909890262385491,0.7,106,1
0.7999179570873896,0.8,106,1
0.611341302470629,0.6,107,1
0.7043358531035381,0.7,107,1
0.799453504475375,0.8,107,1
0.589098903260001,0.6,108,1
0.7058430380563323,0.7,108,1
0.8038093881431839,0.8,108,1
0.6049449532891763,0.6,109,1
0.7052747866303825,0.7,109,1
0.8068216933895751,0.8,109,1
0.5830684124593974,0.6,110,1
0.7075079897948174,0.7,110,1
0.7951741826703929,0.8,110,1
0.5545053326641496,0.6,111,1
0.7086854215785584,0.7,111,1
0.7899119814116844,0.8,111,1
0.6046800923651431,0.6,112,1
0.7026564606038895,0.7,112,1
0.8039896672045431,0.8,112,1
0.6272646022500276,0.6,113,1
0.6823917549778068,0.7,113,1
0.8002180542866354,0.8,113,1
0.6086709768426452,0.6,114,1
0.7059354861971237,0.7,114,1
0.7980225580566751,0.8,114,1
0.6020978605005611,0.6,115,1
0.6924410886364356,0.7,115,1
0.7958648025269359,0.8,115,1
0.607402174346745,0.6,116,1
0.7059907118051892,0.7,116,1
0.7945739388253502,0.8,116,1
